president_year,sentence,label,polarity
Duterte-2020,enjoin people help boost economy traveling locally necessary systems place.,neutral,0.0
Duterte-2020,dost offers enterprise technology upgrading program enable businesses access training help transition online contactless operations.,neutral,0.1
Duterte-2020,"ever, need protect consumers.",neutral,0.0
Duterte-2020,"direct department trade industry ensure empowerment filipinos consumer rights, coordinate strategies public private organizations building fair, safe, resilient, sustainable economy.",neutral,0.25999999999999995
Duterte-2020,welcome developments ecommerce industry.,neutral,0.8
Duterte-2020,major economic activities take place borderless environment meager regulatory controls.,negative,-0.11249999999999999
Duterte-2020,"expose consumers various risks related security, data privacy, misrepresentation.",neutral,0.0
Duterte-2020,must patrol countrys cyberspace enforce online consumer data protection privacy laws.,neutral,0.0
Duterte-2020,must run online scammers undermining peoples trust online transactions.,neutral,0.0
Duterte-2020,must continue protect filipinos new normal remind world responsible stewards data.,neutral,0.16212121212121214
Duterte-2020,committed protect physical digital lives lawabiding countrymen.,neutral,0.0
Duterte-2020,national government shall lead way transition online systems.,neutral,0.0
Duterte-2020,reiterate call government instrumentalities implement systems shall make physical queuing thing past.,negative,-0.125
Duterte-2020,mawala pila mapagsilbihan gobyerno nang kahirapan tao.,neutral,0.0
Duterte-2020,"dilg, dbm, arta, along agencies instrumentalities government, hereby directed make possible services available online.",neutral,0.2
Duterte-2020,need adjust adopt paperless type business work performance.,neutral,0.0
Duterte-2020,need egovernance people services need comfort homes workplaces.,neutral,0.0
Duterte-2020,enable bureaucracy better transition new normal cut minimize red tape.,neutral,0.1965909090909091
Duterte-2020,"vaccine available, allow traditional face toface teaching learning unless risks exposure sickness eliminated.",neutral,0.2
Duterte-2020,cannot put risk health lives students teachers.,neutral,0.0
Duterte-2020,iyong.,neutral,0.0
Duterte-2020,"two weeks ago, — seemed said would allow facetoface classes resume.",neutral,0.0
Duterte-2020,"talking actually january thinking september, would vaccine.",neutral,0.0
Duterte-2020,get producers governments really something deal everyone — the its global need everyone go it.,neutral,0.1
Duterte-2020,"let mention passing four days ago, made plea president xi jinping vaccine, allow us one first needed, buy it, granted credit normalize fast possible.",neutral,0.15
Duterte-2020,life lost lost forever.,neutral,0.0
Duterte-2020,courses substantial supplemented.,neutral,0.0
Duterte-2020,education delayed recovered.,neutral,0.0
Duterte-2020,"must implement online learning, modular learning, tv radio based broadcast, students coming different backgrounds avail.",neutral,0.0
Duterte-2020,deped provide printed modules cannot afford online learning.,neutral,0.0
Duterte-2020,"support learning continuity program blended learning, plan increase number schools ict equipment coming months.",neutral,0.0
Duterte-2020,deped dict building public education network pen connect public schools deped offices nationwide.,neutral,0.0
Duterte-2020,prioritize connection last mile schools electricity supply via satellite energized via solar panels.,neutral,0.0
Duterte-2020,", step down, pen shall realized.",negative,-0.15555555555555559
Duterte-2020,im referring program.,neutral,0.0
Duterte-2020,— it.,neutral,0.0
Duterte-2020,"tv frequencies reverted back government whatever cause reason exclusively exclusion persons dummies, cope demand next normal.",neutral,0.049999999999999996
Duterte-2020,used provide uninterrupted quality education children shift elearning.,neutral,0.0
Duterte-2020,"directing secretary guevarra, secretary dela peña secretary honasan, collaboration secretary briones, secretary avisado, together secretary dominguez, come integrated program implementation mechanism ensure tv frequencies fully utilized government facilities utmost benefit filipino people.",neutral,0.0
Duterte-2020,let — allow segue little bit.,negative,-0.1875
Duterte-2020,"remaining two years term, good belongs government, whether airwaves, whether lines, whatever good people, belong government government given first option utilize them.",neutral,0.5499999999999999
Duterte-2020,"sobra, kanila.",neutral,0.0
Duterte-2020,call companies improve services lest forced take drastic steps address lessthanideal service public getting you.,negative,-0.15000000000000002
Duterte-2020,alam mo sisingit lang dito.,neutral,0.0
Duterte-2020,am sometimes government pictured weak incompetent cannot really force mandate.,negative,-0.17499999999999996
Duterte-2020,"alam mo itong nagbibigay public services, better improve.",neutral,0.25
Duterte-2020,naman ninyo kaming pahintayin sampung taon makakamit services countries enjoying.,neutral,0.5
Duterte-2020,"its question added capitalization infusion money, go look it.",neutral,0.0
Duterte-2020,"maghanap kayo ready improve — anak — might well close revert back line telephone kukunin yan, iexpropriate gobyerno.",neutral,0.1
Duterte-2020,"alam mo itong ill straight, smart pati itong globe, ilang taon ito, sagot palagi akin, the party cannot reached.",negative,-0.02857142857142857
Duterte-2020,"eh pala yung yon eh ganoon lang naman ibigay ninyo amin, republic, sovereign country, bear mind patience filipino people reaching limit, one articulate anger filipino people.",negative,-0.7
Duterte-2020,might want intend you.,neutral,0.0
Duterte-2020,kindly improve services december.,neutral,0.6
Duterte-2020,want call jesus christ bethlehem.,neutral,0.0
Duterte-2020,better line cleared.,neutral,0.5
Duterte-2020,"alam mo totoo lang, end — naaano inyo.",neutral,0.0
Duterte-2020,"citizen country parang nilalaro lang ninyo ang kayong pera, p. pera kayo negosyo kayo.",neutral,0.0
Duterte-2020,"wala kayong pera p, umalis kayo dito.",neutral,0.0
Duterte-2020,"know, give us half deals, halfcooked transactions, lousy service.",negative,-0.3333333333333333
Duterte-2020,tapos tao nagbabayad.,neutral,0.0
Duterte-2020,tell us cannot really improve work december.,neutral,0.2
Duterte-2020,two years.,neutral,0.0
Duterte-2020,next two years spent improving telecommunications country without you.,negative,-0.05
Duterte-2020,find way.,neutral,0.0
Duterte-2020,talk congress find way it.,neutral,0.0
Duterte-2020,"last year, said distributing economic business activities imperative countrys sustained equitable growth.",neutral,0.1
Duterte-2020,today reiterate statement.,neutral,0.0
Duterte-2020,issued administrative order no.,neutral,0.0
Duterte-2020,", directing concerned agencies strengthen development special economic zones areas outside metro manila.",neutral,0.18571428571428572
Duterte-2020,also issued executive order no.,neutral,0.0
Duterte-2020,"institutionalize balik probinsya, bagong pagasa program.",neutral,0.0
Duterte-2020,"consolidates refocuses existing economic social welfare programs, activities projects toward countryside.",neutral,0.11666666666666667
Duterte-2020,"also council, headed executive secretary salvador medialdea, create framework effective implementation project.",neutral,0.6
Duterte-2020,", aim increase access healthcare services continuously hiring deploying , health professionals.",neutral,0.0
Duterte-2020,"augment health workforce lgus, particularly isolated disadvantaged areas.",neutral,0.16666666666666666
Duterte-2020,"implement projects establish improve barangay health stations, rural health units, healthcare facilities.",neutral,0.0
Duterte-2020,need address internal security.,neutral,0.0
Duterte-2020,pursuing whole ofnation approach bring peace order development countryside.,neutral,0.2
Duterte-2020,need provide interventions implement barangay development program.,neutral,0.0
Duterte-2020,would provide cleared threatened communities and refers program armed forces would play vital role onenation approach.,neutral,0.1
Duterte-2020,simply — mean this.,negative,-0.3125
Duterte-2020,"everyone, every agency government including armed forces philippines participate.",neutral,0.0
Duterte-2020,"aware skirmishes assassination soldiers said, ―correct proceed barangay implementation fast possible.‖ made significant strides past four years, need support local government leaders.",neutral,0.11499999999999999
Duterte-2020,need help implement barangay development program.,neutral,0.0
Duterte-2020,certain sectors expressed concerns declared martial law mindanao extension three times.,neutral,0.10714285714285714
Duterte-2020,ended without office requesting extension.,neutral,0.0
Duterte-2020,"martial law mindanao ended without abuses civilian sector, police, military.",negative,-0.05
Duterte-2020,ended time know know love country.,neutral,0.5
Duterte-2020,thank congress support administrations programs.,neutral,0.0
Duterte-2020,congress productive.,neutral,0.0
Duterte-2020,much remains done.,neutral,0.2
Duterte-2020,"know actually speech followed carefully, its plea congress this, that, make law craft whatever.",negative,-0.05
Duterte-2020,"one, strongly urge congress pass law establishing department overseas filipinos solely addressing concerns filipinos abroad families.",neutral,0.4333333333333333
Duterte-2020,reiterate swift passage — — this kawawa kasi itong overseas.,neutral,0.0
Duterte-2020,"its office labor department overworked whatever reason, needs, pleas really attended dispatch care.",neutral,0.2
Duterte-2020,"ofw pati itong ̳yung sinabi kanina, — i go it.",neutral,0.0
Duterte-2020,need help them.,neutral,0.0
Duterte-2020,reiterate swift passage law reviving death penalty lethal injection crimes specified comprehensive dangerous act .,negative,-0.6
Duterte-2020,hear much clapping presume interested.,neutral,0.225
Duterte-2020,wala kang someday ill tell story happened philippines.,negative,-0.5
Duterte-2020,ngayon.,neutral,0.0
Duterte-2020,im — sasabihin inyo totoo nagkaganito yung droga pilipinas.,neutral,0.0
Duterte-2020,"drug syndicates continue operate like countries colombia, mexico, played inside national penitentiaries.",neutral,0.0
Duterte-2020,tayong — talagang binababoy tayo.,neutral,0.0
Duterte-2020,inyo.,neutral,0.0
Duterte-2020,time storytelling.,neutral,0.0
Duterte-2020,sona kasi lang.,neutral,0.0
Duterte-2020,law help us deter criminality also save children dangers posed illegal dangerous drugs.,negative,-0.55
Duterte-2020,"allowed indulgence body, itong talaga galit droga.",neutral,0.0
Duterte-2020,let us make semiformal speech.,neutral,0.0
Duterte-2020,"alam mo kasi limang pamilya members anim pito, pagka bumagsak ̳yung tatay drugs, family crumbles.",neutral,0.0
Duterte-2020,theres home them.,neutral,0.0
Duterte-2020,"droga, hes receiving salary naglala — nagtatrabaho pantalan, day, tapos shabu sold two.",neutral,0.0
Duterte-2020,bring home.,neutral,0.0
Duterte-2020,"pagka ganun nagaaway away na, bata nakakapagaral, ̳yung ligaw babae early prostitution anoano nangyari.",neutral,0.1
Duterte-2020,lang alam nitong — – happening country everyday.,negative,-0.2
Duterte-2020,"really tragic this, family starts crumble, theres home, invariably wife would look another husband look job usually easily abroad.",negative,-0.15833333333333333
Duterte-2020,"̳yung asawa aalis, ̳yung bana — lalaki nasa droga, ̳yung anak iniiwan kapitbahay, kapatid.",neutral,0.0
Duterte-2020,ferocity laws filipino family home destroyed.,neutral,0.0
Duterte-2020,anong mangyari wife works middle east.,neutral,0.0
Duterte-2020,zeroing particular country mind you.,neutral,0.16666666666666666
Duterte-2020,alam naman natin tribes middle east would allow rape part territory househelp.,neutral,0.0
Duterte-2020,"kasama ̳yan, kasama talaga ̳yan.",neutral,0.0
Duterte-2020,iyan mahirap diyan.,neutral,0.0
Duterte-2020,"wife crucified, used.",neutral,0.0
Duterte-2020,"magpadala pera tapos anak nasa shabu rin kasi guys shabu people would really know stick crumbles, resistance.",neutral,0.2
Duterte-2020,plenty country.,neutral,0.0
Duterte-2020,"lang alam ̳yung sinasabi misery itong human rights, plus ̳yan.",neutral,0.0
Duterte-2020,count victims crimes perpetrated people addicted shabu.,negative,-0.4
Duterte-2020,reason im vicious — galit talaga kasi nilalaruan tayo.,negative,-1.0
Duterte-2020,"well, dont know president might — ayaw ̳yon.",neutral,0.0
Duterte-2020,ayaw lalaruan pilipino.,neutral,0.0
Duterte-2020,country really kill you.,neutral,0.2
Duterte-2020,commitment.,neutral,0.0
Duterte-2020,"owning safe, decent affordable housing every filipinos dream.",neutral,0.3333333333333333
Duterte-2020,housing market remains inaccessible countrymen.,neutral,0.0
Duterte-2020,renew call congress pass national housing development bill rental housing subsidy bill.,neutral,0.0
Duterte-2020,enable filipinos— regardless social status—to live decent homes families lead meaningful lives.,neutral,0.20909090909090908
Duterte-2020,also call congress amend republic act no.,neutral,0.0
Duterte-2020,continuing professional development act .,neutral,0.1
Duterte-2020,"time great pandemic forthcoming reconstruction, requiring professionals undergo seminars burdensome realistic.",neutral,0.48333333333333334
Duterte-2020,must end.,neutral,0.0
Duterte-2020,"pang isa, — profession isingit lang tutal inform nation.",neutral,0.0
Duterte-2020,profession would require — think its nurses — would require come manila retrain — another round expenses.,negative,-0.2
Duterte-2020,itong seminarseminar mahinto.,neutral,0.0
Duterte-2020,"dont know provinces time ̳yang — barangay expeditions opisyal, hininto rin ̳yan.",neutral,0.0
Duterte-2020,"reminds me, act also due time.",negative,-0.125
Duterte-2020,hail health professionals heroes.,neutral,0.0
Duterte-2020,time pass advanced nursing — iyan ho — nursing education act law instituting medical reserve corps.,neutral,0.2
Duterte-2020,last pandemic.,neutral,0.0
Duterte-2020,need create national disease prevention management authority better respond future outbreaks.,neutral,0.25
Duterte-2020,count congress full support.,neutral,0.35
Duterte-2020,let remain department health wala pang pera expand services also entail little bit money really much expensive set department.,negative,-0.34375
Duterte-2020,"long term, looking creation national disease prevention management authority better prepare pandemics, protect lives, allow development proceed even worst times.",negative,-0.18333333333333335
Duterte-2020,counting full support congress critically important endeavor.,neutral,0.375
Duterte-2020,dont know ill leave congress really its another department.,negative,-0.15
Duterte-2020,seems could multilayer redundant thing health proposed department.,negative,-0.2
Duterte-2020,"call congress prioritize passage law unified system separation, retirement pension military uniformed personnel without however diminishing benefits uniformed personnel entitled existing laws.",negative,-0.1
Duterte-2020,need adjust pension system applicable newlyhired uniformed personnel cause ―ballooning effect‖ budget military years come yet maintain pension benefits already service present law.,negative,-0.05
Duterte-2020,issue needs solution now.,neutral,0.0
Duterte-2020,umpisahan natin problema susunod taon.,neutral,0.0
Duterte-2020,"want to know one the politicking, running.",neutral,0.0
Duterte-2020,cannot run anymore.,neutral,0.0
Duterte-2020,dinoble ̳yung suweldo pulis pati army really clarion call also decent life able get things ordinarily cannot reached government employee.,neutral,0.15416666666666667
Duterte-2020,̳yung corruption maybe might vain attempt maybe dagdagan suweldo would hedge corruption.,neutral,0.0
Duterte-2020,must also modernize bureau fire protection bureau immigration urgency.,neutral,0.0
Duterte-2020,"alam mo davao go show you, one serviceable trucks, fire trucks city davao course city aside bureau fire — bureau fire really national, yung bureau fire.",neutral,0.2
Duterte-2020,would believe serviceable still.,neutral,0.0
Duterte-2020,"pangalan truck, studebaker.",neutral,0.0
Duterte-2020,katawan — talagang matatag katawan.,neutral,0.0
Duterte-2020,"makina, isuzu.",neutral,0.0
Duterte-2020,okay rin.,neutral,0.5
Duterte-2020,put fire.,neutral,0.0
Duterte-2020,totoo.,neutral,0.0
Duterte-2020,bureau fire issue medyo — naoverlook natin nang matagal.,neutral,0.0
Duterte-2020,emphasize creation department disaster resilience.,neutral,0.0
Duterte-2020,peoples safety cannot delegated council commission.,neutral,0.0
Duterte-2020,"equally important establishment evacuation centers every city, province municipality throughout country.",neutral,0.4
Duterte-2020,must act another major disaster shakes action.,neutral,0.08125
Duterte-2020,problem disaster even fire cannot — make — cannot make study projection earthquake would suddenly come make big crack there.,neutral,0.0
Duterte-2020,natin alam talaga.,neutral,0.0
Duterte-2020,"sabihin, require one brainwork talaga itong prevent avoid disaster.",neutral,0.0
Duterte-2020,"be way, starting, tempted say baka magtindigan kayo.",neutral,0.0
Duterte-2020,right bong go stay.,neutral,0.2857142857142857
Duterte-2020,wala akong problema.,neutral,0.0
Duterte-2020,kasi piece speech mine would one longest sonas deliver.,neutral,0.0
Duterte-2020,yung page pagbigay akin.,neutral,0.0
Duterte-2020,"ibang input, akin.",neutral,0.0
Duterte-2020,yung lahat.,neutral,0.0
Duterte-2020,"nangyari po, binalik kanila.",neutral,0.0
Duterte-2020,"―make short.‖ pagbalik akin, mas makapal na.",neutral,0.0
Duterte-2020,"naku, p i. eh di nandiyan ngayon.",neutral,0.0
Duterte-2020,ngayon.,neutral,0.0
Duterte-2020,responsible extraction equitable distribution natural resources remain among nonnegotiables.,neutral,0.15000000000000002
Duterte-2020,reiterate need passage national land use act pending decades.,neutral,0.0
Duterte-2020,pakisilip lang ho ninyo yan.,neutral,0.0
Duterte-2020,"rest term, hope see concerted efforts protecting environment.",neutral,0.0
Duterte-2020,rehabilitation boracay island showcased resolve safeguard environment.,neutral,0.0
Duterte-2020,boracay well scenery.,neutral,0.0
Duterte-2020,"its coconut black — white sand water, wala ̳yan.",negative,-0.08333333333333333
Duterte-2020,"add — visitors there, becomes tempting destination.",neutral,0.0
Duterte-2020,seen remarkable reemergence island back former glory.,neutral,0.25
Duterte-2020,want sustained.,neutral,0.0
Duterte-2020,ask congress enact law creating — importante — boracay island authority bida.,neutral,0.0
Duterte-2020,need it.,neutral,0.0
Duterte-2020,cannot stress enough importance agriculture.,neutral,0.0
Duterte-2020,growth economy depends robust agricultural sector.,neutral,0.0
Duterte-2020,"must utilize coconut — ito, — must utilize welfare coconut farmers development coconut industry.",neutral,0.0
Duterte-2020,urge everybody — executive department pati — yung pera nakuha nasequester.,neutral,0.0
Duterte-2020,"itong perang malaking ito, gagamitin welfare farmers.",neutral,0.0
Duterte-2020,"problem is, longer trace farmers yesterday.",neutral,0.0
Duterte-2020,marcos — marcos distant star.,negative,-0.1
Duterte-2020,know.,neutral,0.0
Duterte-2020,"ako, alam little piece also covered land reform.",negative,-0.1875
Duterte-2020,natin malaman mayari.,neutral,0.0
Duterte-2020,think congress look try sort best money utilized.,neutral,1.0
Duterte-2020,make suggestion leave congress decide it.,neutral,0.0
Duterte-2020,urge houses congress pass version bill establishing coconut farmers trust fund.,neutral,0.0
Duterte-2020,"tulungan natin magsasaka pagka mawawala yang pera, bilyon yan.",neutral,0.0
Duterte-2020,jusko po.,neutral,0.0
Duterte-2020,well anyway the learned many lessons along way.,neutral,0.5
Duterte-2020,also requesting congress pass rural agricultural fisheries development financing system act.,neutral,0.0
Duterte-2020,"aim provide adequate, accessible affordable food every filipino plant, plant, plant program.",neutral,0.35416666666666663
Duterte-2020,"build, build, build think easier achieve.",neutral,0.0
Duterte-2020,"good men — good regional directors, dar dedicated workers could make thing success.",neutral,0.5666666666666667
Duterte-2020,"mas madali build, build, build.",neutral,0.0
Duterte-2020,"plant, plant, plant lang eh.",neutral,0.0
Duterte-2020,"— well, try convince farmers cooperate government benefit.",neutral,0.0
Duterte-2020,agricultural stimulus package help agriculture fisheries sector recover.,neutral,0.0
Duterte-2020,hope so.,neutral,0.0
Duterte-2020,"need build trust confidence online transactions, stronger protection online consumers enabling measures online businesses needed enactment internet transactions act ita.",neutral,0.0
Duterte-2020,good.,neutral,0.7
Duterte-2020,thus direct department trade industry relevant agencies work closely congress ensuring provisions proposed bill responsive needs consumers promoting growth ecommerce country.,neutral,0.25
Duterte-2020,"tired clapping, say so.",negative,-0.4
Duterte-2020,make shortcut.,neutral,0.0
Duterte-2020,pabilisan lang yan.,neutral,0.0
Duterte-2020,"path better governance, travel others.",neutral,0.5
Duterte-2020,partners – old new – helped.,neutral,0.11818181818181818
Duterte-2020,"bolstering antiquated public health system, bringing home laid filipinos overseas, filling supply gaps crucial medical supplies equipment staple food, many more, philippines thanks friendly nations.",neutral,0.225
Duterte-2020,never forget kindness timely support.,neutral,0.0
Duterte-2020,"within asean beyond, philippines continue work partners address global perils ramp cooperation secure peoples, greater peace, progress prosperity.",neutral,0.3
Duterte-2020,filipino nation claims rightful place community sovereign states.,neutral,0.0
Duterte-2020,"thus, continue pursue independent foreign policy.",negative,-0.0625
Duterte-2020,let clear this.,neutral,0.10000000000000002
Duterte-2020,"cut prepared speech alam mo, read little three weeks last month americans would — intends go back subic.",negative,-0.0625
Duterte-2020,put record thoughts.,neutral,0.0
Duterte-2020,"nothing america, nothing china put bases here, double spectacle destructive thing like manila second world war — retaking city.",negative,-0.19999999999999998
Duterte-2020,one devastated cities world.,neutral,0.0
Duterte-2020,"maglagaylagay base time, ensure war breaks out, would atomic arsenals brought in, ensure extinction filipino race.",negative,-0.8
Duterte-2020,"worked without fail protect rights south china sea, neither beholden pawn anyone.",negative,-0.5
Duterte-2020,broadened boundaries philippine diplomacy.,neutral,0.0
Duterte-2020,built productive ties everyone willing engage us basis equality mutual respect.,neutral,0.25
Duterte-2020,"and, redefined relationships important partners, placing country far better position advance interests evolving regional order emerging global problems.",neutral,0.25
Duterte-2020,"now, plenty critics, sides, claim nothing done retake forcefully physically south china sea.",neutral,0.0
Duterte-2020,"alam mo, unless prepared go war, would suggest better call treat this, said, diplomatic endeavors.",neutral,0.5
Duterte-2020,china claiming it.,neutral,0.0
Duterte-2020,claiming it.,neutral,0.0
Duterte-2020,"china arms, it.",neutral,0.0
Duterte-2020,"so, simple that.",neutral,0.0
Duterte-2020,possession property.,neutral,0.0
Duterte-2020,"remain property — youre lawyer, property rights.",neutral,0.0
Duterte-2020,— nothing philippine laws property its — possession.,neutral,0.0
Duterte-2020,go war cannot afford it.,neutral,0.0
Duterte-2020,"maybe president can, cannot.",neutral,0.0
Duterte-2020,"inutil diyan, inyo.",neutral,0.0
Duterte-2020,im willing admit it.,neutral,0.25
Duterte-2020,talagang inutil diyan.,neutral,0.0
Duterte-2020,wala akong magawa.,neutral,0.0
Duterte-2020,"cannot moment send marines coastal shores palawan, tinamaan cruise missile iyan.",neutral,0.0
Duterte-2020,"nga nakaset sail iyan eh, sabog na.",neutral,0.0
Duterte-2020,let say victory global battle would take longer expect.,neutral,0.0
Duterte-2020,everyones cooperation needed.,neutral,0.0
Duterte-2020,"know you, filipino people, sacrificed lot.",neutral,0.0
Duterte-2020,choice work together even more.,neutral,0.5
Duterte-2020,"must admit actions far perfect — totoo iyan admit — could improvements there—but us government, including myself, assure stop get things right better you.",neutral,0.4714285714285714
Duterte-2020,know many worried health safety also ability move around ride public transportation depletion savings due rising cost goods loss incomes due uncertainties jobs livelihood.,neutral,0.0625
Duterte-2020,assure government problems challenges overcome proceed ̳new normal.,neutral,0.15
Duterte-2020,ho talagang mawawalaan — middleincome.,neutral,0.0
Duterte-2020,buy car installment basis.,neutral,0.0
Duterte-2020,"cannot keep amortization, youll lose — youll lose car forced ride public utilities.",negative,-0.15000000000000002
Duterte-2020,"concomitantly, didiretso rin itong criminal rarami crimes increase.",negative,-0.4
Duterte-2020,"let assure you, long president, never runaway crime cities.",negative,-0.05
Duterte-2020,papayag ganun.,neutral,0.0
Duterte-2020,assure remain peaceful — relatively peaceful.,neutral,0.25
Duterte-2020,naman peaceful.,neutral,0.25
Duterte-2020,"mo kagaya holdup dito, holdup, ah alam naman mangyayari.",neutral,0.0
Duterte-2020,know happen you.,neutral,0.0
Duterte-2020,addressing criminals.,neutral,0.0
Duterte-2020,"commit holdups, commit rapes, commit sorts things harm public, kaaway mo ako.",neutral,0.0
Duterte-2020,"bumalik kayo dati kagaya noon, patongpatong naman patay dito.",neutral,0.0
Duterte-2020,sigurado hahanapin kayo.,neutral,0.0
Duterte-2020,ever go back old ways.,neutral,0.05
Duterte-2020,maghanap lang kayo anong trabaho diyan.,neutral,0.0
Duterte-2020,magtiis kayo.,neutral,0.0
Duterte-2020,"open economy levels time option whatever good produce gobbled up, outweighed, bad generate.",neutral,3.700743415417188e-17
Duterte-2020,"sometimes, haste make waste.",negative,-0.2
Duterte-2020,recent upsurge infections opened little windows resumption business proof that.,negative,-0.09375
Duterte-2020,happy talked today.,neutral,0.8
Duterte-2020,"know, places opened early soon.",neutral,0.1
Duterte-2020,america one.,neutral,0.0
Duterte-2020,"china — well fortunately, arrested time.",neutral,0.4
Duterte-2020,china rest opened follow protocols — least world health organization — suffering least deaths.,negative,-0.3
Duterte-2020,amerika nagkukulang lahat.,neutral,0.0
Duterte-2020,nation earth really prepared covid.,neutral,0.2
Duterte-2020,amount preparation kind microbes visits every years.,neutral,0.6
Duterte-2020,"wala man ̳yung — tatay natin, suffered second world war, tayo ready therefore gamble lives health people.",neutral,0.1
Duterte-2020,"certainly, one would want end negative side equation.",negative,-0.04285714285714286
Duterte-2020,"me, us.",neutral,0.0
Duterte-2020,ask continue put faith government work us achieving best country people.,neutral,1.0
Duterte-2020,"together, let us — mahirap basahin kasi eh — ensure health, safety wellbeing every filipino—especially severely affected —are taken care of.",neutral,0.0
Duterte-2020,"together, shall fight pandemic fervor campaign illegal drugs, criminality, insurgency, corruption high places entrenched parochial interests.",negative,-0.16999999999999998
Duterte-2020,"government worker, addressing every filipino government cannot without help.",neutral,0.0
Duterte-2020,"ever, need reinvigorate deepseated filipino spirit pakisama malasakit within everyone us.",neutral,0.0
Duterte-2020,"— tested, people nation.",neutral,0.0
Duterte-2020,worse times loom ahead.,negative,-0.4
Duterte-2020,hope spirit solidarity unity serve drumbeat shall march unison quest light end tunnel.,neutral,0.4
Duterte-2020,"appeal every filipino, let us take care one another.",neutral,0.0
Duterte-2020,magtulungan.,neutral,0.0
Duterte-2020,maglamanan — maglaman — lamanglamangan — lamang.,neutral,0.0
Duterte-2020,mamang p — dila ko.,neutral,0.0
Duterte-2020,maglamang — pagkakaisa.,neutral,0.0
Duterte-2020,"faith filipino innate patience, resilience determination bounce back unwavering.",neutral,0.0
Duterte-2020,let us share blessings little none.,negative,-0.1875
Duterte-2020,time bring best us.,neutral,1.0
Duterte-2020,"woes weigh heavily upon shoulders bend back, shall bend break spirit.",negative,-0.1
Duterte-2020,"rubbles adversity, resilient stronger nation built bayanihan pagkakaisa shall rise.",neutral,0.0
Duterte-2020,"together, shall overcome.",neutral,0.0
Duterte-2020,i pardon time really allotted time speech.,neutral,0.2
Duterte-2020,would like give statement — us gobyerno nagkakaintindihan.,neutral,0.0
Duterte-2020,"know drilon, stand — defending would like ask drilon, part accra contract ayala water drafted fumigating kasi lang galit mo dynastydynasty.",neutral,0.0
Duterte-2020,hypocrite.,neutral,0.0
Duterte-2020,know cannot pass antidynasty law.,neutral,0.0
Duterte-2020,"nandiyan congress, ̳di mauna dito.",neutral,0.0
Duterte-2020,"know, take protecting country something really resent.",neutral,0.2
Duterte-2020,"alam mo described using dictionary synonym oligarchs, oligarchy, ano, proceeded characterize everyone every — every name said oligarchy bad — oligarchies bad.",negative,-0.6999999999999998
Duterte-2020,true.,neutral,0.35
Duterte-2020,"ito, countrymen, oligarchy exists country oligarchy existed spanish time.",neutral,0.0
Duterte-2020,"spanish lands friar lands benefits passed insulares go back spain spaniards their long ago, forgotten.",negative,-0.016666666666666666
Duterte-2020,oligarchy controls philippines taking control water electricity power.,neutral,0.0
Duterte-2020,iyan oligarchy mo drilon.,neutral,0.0
Duterte-2020,wala oligarchy except that.,neutral,0.0
Duterte-2020,controlled.,neutral,0.0
Duterte-2020,look at craft new contract would insist pay billions billions collected.,neutral,0.13636363636363635
Duterte-2020,"example, water treatment.",neutral,0.0
Duterte-2020,nandiyan kontrata.,neutral,0.0
Duterte-2020,"its billing, collected since .",neutral,0.0
Duterte-2020,"ilang bilyon nga wala isa, even faucet built water treatment facility.",neutral,0.0
Duterte-2020,iyan mahirap sa protect oligarchs here.,neutral,0.0
Duterte-2020,one.,neutral,0.0
Duterte-2020,lang magisa.,neutral,0.0
Duterte-2020,suspect also one — helped accra.,neutral,0.0
Duterte-2020,even know — abogado public documents nga alam.,neutral,0.0
Duterte-2020,nga natin alam nakagraduate ba hindi.,neutral,0.0
Duterte-2020,wala.,neutral,0.0
Duterte-2020,would think ayala would get services those ayala got accra.,neutral,0.0
Duterte-2020,accra it.,neutral,0.0
Duterte-2020,"galing doon, you, successful lawyers corporation, handle big corporate.",neutral,0.25
Duterte-2020,iyan mahirap.,neutral,0.0
Duterte-2020,bangga dito.,neutral,0.0
Duterte-2020,"me, hinawakan ninyo eh.",neutral,0.0
Duterte-2020,"puwede kay kita mo noong nagincrease, tubig, pinuputol ̳yung tubig, tao bumigay kasi puwede man maligo, uminom.",neutral,0.0
Duterte-2020,electricity ayaw mo magincrease.,neutral,0.0
Duterte-2020,"ayan, wala ka, palaging brownout, lahat.",neutral,0.0
Duterte-2020,im sorry say you.,negative,-0.5
Duterte-2020,like it.,neutral,0.0
Duterte-2020,"its time it, since time sona, people know people really get facts, — right people heard.",neutral,0.24285714285714285
Duterte-2020,naman tao magsabi.,neutral,0.0
Duterte-2020,"hinawakan ninyo ̳yang tubig pati electricity, oligarchy talaga.",neutral,0.0
Duterte-2020,"sinabi noong kampanya ―corruption here.‖ iyang customs ̳yan, maliit ̳yan.",neutral,0.0
Duterte-2020,its upstairs.,neutral,0.0
Duterte-2020,"really — providential, dumating ̳yung hiningi.",neutral,0.2
Duterte-2020,saw contract.,neutral,0.0
Duterte-2020,"noong ̳yung contract saka ̳yang linya ano, ̳yung choice — trans — ̳yung linya ano, belongs government.",neutral,0.0
Duterte-2020,"best transmission lines, whatever, government gets first anybody else.",neutral,0.625
Duterte-2020,thank you.,neutral,0.0
Duterte-2020,through.,neutral,0.0
Duterte-2020,— end —,neutral,0.0
Duterte-2021,state nation address rodrigo roa duterte president philippines congress philippines session hall house representatives kindly sit down.,neutral,0.2222222222222222
